date,ticker,VOLATILITY_30D,VOLATILITY_90D,VOLATILITY_120D,VOLATILITY_260D
2024-09-06,TSLA US Equity,66.333,60.139,63.002,55.895
2024-09-09,TSLA US Equity,64.63,60.184,63.058,55.957
2024-09-10,TSLA US Equity,64.937,60.624,63.285,55.641
2024-09-11,TSLA US Equity,63.742,60.629,63.232,55.648
2024-09-12,TSLA US Equity,60.262,60.564,63.202,55.651
2024-09-13,TSLA US Equity,58.604,60.152,63.191,55.41
2024-09-16,TSLA US Equity,57.111,60.132,63.122,55.237
2024-09-17,TSLA US Equity,57.095,60.044,63.106,55.211
2024-09-18,TSLA US Equity,55.047,59.914,63.003,55.211
2024-09-19,TSLA US Equity,57.747,60.957,63.813,55.66
2024-09-20,TSLA US Equity,58.469,60.935,63.445,54.861
2024-09-23,TSLA US Equity,59.49,61.274,63.786,55.032
2024-09-24,TSLA US Equity,58.066,61.313,63.79,55.04
2024-09-25,TSLA US Equity,56.831,61.296,63.515,55.023
2024-09-26,TSLA US Equity,54.651,61.27,63.209,55.03
2024-09-27,TSLA US Equity,54.92,60.481,63.223,54.982
2024-09-30,TSLA US Equity,54.429,60.102,63.036,54.982
2024-10-01,TSLA US Equity,54.609,59.783,63.058,54.979
2024-10-02,TSLA US Equity,55.933,59.988,63.222,55.03
2024-10-03,TSLA US Equity,53.892,60.262,62.819,54.966
2024-10-04,TSLA US Equity,53.479,60.544,62.862,55.094
2024-10-07,TSLA US Equity,53.813,60.93,63.127,55.211
2024-10-08,TSLA US Equity,53.418,60.95,62.868,55.212
2024-10-09,TSLA US Equity,53.329,60.981,62.83,55.177
2024-10-10,TSLA US Equity,53.512,60.986,62.598,55.163
2024-10-11,TSLA US Equity,59.89,63.13,64.158,55.92
2024-10-14,TSLA US Equity,59.673,63.086,62.013,55.888
2024-10-15,TSLA US Equity,58.398,63.08,61.634,55.583
2024-10-16,TSLA US Equity,56.555,62.957,61.607,55.588
2024-10-17,TSLA US Equity,49.736,62.859,57.96,55.588
2024-10-18,TSLA US Equity,49.163,62.566,57.309,55.587
2024-10-21,TSLA US Equity,47.28,62.426,57.253,55.57
2024-10-22,TSLA US Equity,47.189,62.264,57.259,55.571
2024-10-23,TSLA US Equity,47.42,61.789,57.343,55.584
2024-10-24,TSLA US Equity,76.576,70.28,64.253,58.97
2024-10-25,TSLA US Equity,76.792,70.351,64.109,59.051
2024-10-28,TSLA US Equity,77.353,70.529,64.173,59.105
2024-10-29,TSLA US Equity,77.474,70.571,64.147,58.91
2024-10-30,TSLA US Equity,74.744,70.496,64.069,58.088
2024-10-31,TSLA US Equity,74.987,70.328,64.216,58.044
2024-11-01,TSLA US Equity,73.595,70.334,64.075,58.046
2024-11-04,TSLA US Equity,73.761,70.492,64.116,58.067
2024-11-05,TSLA US Equity,74.483,70.042,64.29,58.135
2024-11-06,TSLA US Equity,85.116,71.981,67.277,59.64
2024-11-07,TSLA US Equity,85.221,71.355,67.318,59.7
2024-11-08,TSLA US Equity,88.068,72.482,67.629,59.983
2024-11-11,TSLA US Equity,90.878,73.859,68.42,60.55
2024-11-12,TSLA US Equity,92.56,74.518,68.905,60.866
2024-11-13,TSLA US Equity,91.579,74.519,68.798,60.579
2024-11-14,TSLA US Equity,93.518,73.641,69.402,60.884
2024-11-15,TSLA US Equity,92.675,73.649,69.493,60.951
2024-11-18,TSLA US Equity,93.634,74.139,69.866,61.173
2024-11-19,TSLA US Equity,93.34,74.173,69.891,61.204
2024-11-20,TSLA US Equity,93.387,73.969,69.898,60.942
2024-11-21,TSLA US Equity,87.878,73.991,69.891,60.914
2024-11-22,TSLA US Equity,88.072,73.809,70.045,60.889
2024-11-25,TSLA US Equity,89.617,73.772,70.359,60.758
2024-11-26,TSLA US Equity,89.723,73.66,70.356,60.721
2024-11-27,TSLA US Equity,90.059,69.946,70.318,60.612
2024-11-29,TSLA US Equity,90.169,70.107,70.374,60.712
2024-12-02,TSLA US Equity,90.022,70.27,70.335,60.798
2024-12-03,TSLA US Equity,90.351,69.849,70.325,60.783
2024-12-04,TSLA US Equity,89.64,69.424,70.205,60.727
2024-12-05,TSLA US Equity,70.307,69.293,69.981,60.801
2024-12-06,TSLA US Equity,71.063,68.586,70.253,61.01
2024-12-09,TSLA US Equity,70.188,68.049,70.164,60.862
2024-12-10,TSLA US Equity,69.878,67.583,70.238,60.908
2024-12-11,TSLA US Equity,70.642,68.115,70.628,61.133
2024-12-12,TSLA US Equity,69.863,67.614,70.653,61.155
2024-12-13,TSLA US Equity,69.92,67.696,70.599,61.267
2024-12-16,TSLA US Equity,69.528,68.247,71.03,61.526
2024-12-17,TSLA US Equity,69.544,68.286,71.151,61.615
2024-12-18,TSLA US Equity,67.368,69.868,72.074,62.248
2024-12-19,TSLA US Equity,67.581,69.593,70.822,62.258
2024-12-20,TSLA US Equity,65.929,69.389,70.541,62.342
2024-12-23,TSLA US Equity,61.698,69.435,70.551,62.36
2024-12-24,TSLA US Equity,60.537,70.172,71.232,62.734
2024-12-26,TSLA US Equity,61.158,70.263,71.156,62.6
2024-12-27,TSLA US Equity,60.277,70.978,71.625,62.821
2024-12-30,TSLA US Equity,61.432,70.43,70.519,62.918
2024-12-31,TSLA US Equity,61.002,70.474,70.639,62.988
2025-01-02,TSLA US Equity,64.164,71.154,71.296,63.181
2025-01-03,TSLA US Equity,67.853,72.082,72.145,63.594
2025-01-06,TSLA US Equity,67.746,71.968,71.948,63.587
2025-01-07,TSLA US Equity,68.527,72.454,72.264,63.719
2025-01-08,TSLA US Equity,67.147,72.275,71.954,63.696
2025-01-10,TSLA US Equity,67.142,72.173,71.63,63.606
2025-01-13,TSLA US Equity,66.977,71.979,71.584,63.603
2025-01-14,TSLA US Equity,66.701,71.744,68.745,63.632
2025-01-15,TSLA US Equity,69.66,70.886,69.538,63.934
2025-01-16,TSLA US Equity,70.409,71.18,69.778,64.037
2025-01-17,TSLA US Equity,70.696,70.997,69.493,64.097
2025-01-21,TSLA US Equity,70.318,71.03,69.161,64.094
2025-01-22,TSLA US Equity,69.161,71.195,69.062,64.087
2025-01-23,TSLA US Equity,69.211,71.227,68.23,64.09
2025-01-24,TSLA US Equity,68.876,71.216,67.907,64.034
2025-01-27,TSLA US Equity,66.88,71.401,67.656,63.962
2025-01-28,TSLA US Equity,66.761,71.386,67.656,63.962
2025-01-29,TSLA US Equity,65.604,70.672,67.364,63.972
2025-01-30,TSLA US Equity,63.424,70.604,67.296,63.995
2025-01-31,TSLA US Equity,62.366,70.23,67.3,64.001
2025-02-03,TSLA US Equity,59.08,70.907,67.809,64.216
2025-02-04,TSLA US Equity,59.599,70.961,67.516,64.246
2025-02-05,TSLA US Equity,59.659,71.261,67.579,64.358
2025-02-06,TSLA US Equity,59.13,71.222,67.095,62.997
2025-02-07,TSLA US Equity,54.852,71.527,67.341,63.107
2025-02-10,TSLA US Equity,55.187,71.704,67.427,63.076
2025-02-11,TSLA US Equity,56.387,72.365,68.183,63.441
2025-02-12,TSLA US Equity,56.736,72.164,68.245,63.43
2025-02-13,TSLA US Equity,59.226,72.478,68.063,63.656
2025-02-14,TSLA US Equity,56.393,72.124,67.799,63.652
2025-02-18,TSLA US Equity,50.465,72.117,67.59,63.532
2025-02-19,TSLA US Equity,50.908,72.085,67.531,63.521
2025-02-20,TSLA US Equity,49.78,72.142,67.535,63.543
2025-02-21,TSLA US Equity,51.477,70.786,67.98,63.738
2025-02-24,TSLA US Equity,51.683,70.932,67.906,63.755
2025-02-25,TSLA US Equity,56.384,72.663,69.173,64.313
2025-02-26,TSLA US Equity,57.087,73.047,69.236,64.408
2025-02-27,TSLA US Equity,50.402,73.273,69.074,64.448
2025-02-28,TSLA US Equity,52.401,73.522,67.968,64.283
2025-03-03,TSLA US Equity,50.959,73.7,68.039,64.354
2025-03-04,TSLA US Equity,51.739,74.152,68.103,64.44
2025-03-05,TSLA US Equity,53.122,74.153,68.188,64.485
2025-03-06,TSLA US Equity,54.671,66.785,68.745,64.744
2025-03-07,TSLA US Equity,54.798,66.546,68.748,64.68
2025-03-10,TSLA US Equity,71.335,72.319,73.094,66.747
2025-03-11,TSLA US Equity,73.095,72.607,73.3,66.849
2025-03-12,TSLA US Equity,78.091,73.706,74.09,67.236
2025-03-13,TSLA US Equity,77.0,73.705,73.484,67.308
2025-03-14,TSLA US Equity,78.345,73.993,73.613,67.41
2025-03-17,TSLA US Equity,78.181,74.348,73.627,67.175
2025-03-18,TSLA US Equity,78.056,74.678,74.017,67.281
2025-03-19,TSLA US Equity,80.212,71.203,74.32,67.386
2025-03-20,TSLA US Equity,80.375,71.006,74.305,67.378
2025-03-21,TSLA US Equity,82.606,70.231,74.613,67.536
2025-03-24,TSLA US Equity,90.526,71.377,76.461,68.441
2025-03-25,TSLA US Equity,89.569,70.87,76.594,68.519
2025-03-26,TSLA US Equity,90.472,71.501,76.892,68.605
2025-03-27,TSLA US Equity,88.398,70.818,76.717,68.464
2025-03-28,TSLA US Equity,88.705,70.843,76.704,68.566
2025-03-31,TSLA US Equity,88.708,70.199,76.537,68.335
2025-04-01,TSLA US Equity,89.374,70.383,76.679,68.4
2025-04-02,TSLA US Equity,91.244,70.984,77.016,68.545
2025-04-03,TSLA US Equity,91.618,71.581,77.47,68.768
2025-04-04,TSLA US Equity,96.524,73.551,77.993,69.661
2025-04-07,TSLA US Equity,93.711,73.383,78.089,69.709
2025-04-08,TSLA US Equity,94.062,73.801,78.448,69.843
2025-04-09,TSLA US Equity,113.456,81.977,84.061,72.754
2025-04-10,TSLA US Equity,114.883,82.649,84.832,73.123
2025-04-11,TSLA US Equity,114.653,82.397,84.832,73.122
2025-04-14,TSLA US Equity,113.944,82.373,84.82,72.937
2025-04-15,TSLA US Equity,113.651,82.306,84.82,72.934
2025-04-16,TSLA US Equity,113.358,82.458,85.111,73.107
2025-04-17,TSLA US Equity,113.36,81.875,79.876,73.006
2025-04-21,TSLA US Equity,102.909,82.38,80.183,73.108
2025-04-22,TSLA US Equity,103.189,82.635,80.396,73.21
2025-04-23,TSLA US Equity,102.015,82.519,80.761,73.324
2025-04-24,TSLA US Equity,102.047,82.786,80.915,73.383
2025-04-25,TSLA US Equity,105.145,84.107,81.954,73.925
2025-04-28,TSLA US Equity,103.828,83.381,81.952,73.682
2025-04-29,TSLA US Equity,102.153,83.207,81.912,73.646
2025-04-30,TSLA US Equity,102.29,82.182,81.932,73.727
2025-05-01,TSLA US Equity,102.345,82.179,79.365,73.63
2025-05-02,TSLA US Equity,101.535,82.154,79.328,73.628
2025-05-05,TSLA US Equity,96.182,82.094,78.526,73.583
2025-05-06,TSLA US Equity,95.726,81.067,77.484,73.594
2025-05-07,TSLA US Equity,94.15,81.055,76.945,72.736
2025-05-08,TSLA US Equity,94.579,80.909,77.085,72.644
2025-05-09,TSLA US Equity,94.767,81.214,76.908,72.766
2025-05-12,TSLA US Equity,96.248,81.903,77.388,71.67
2025-05-13,TSLA US Equity,96.673,81.692,77.292,71.572
2025-05-14,TSLA US Equity,96.229,80.825,77.455,71.641
2025-05-15,TSLA US Equity,94.458,80.85,77.464,71.66
2025-05-16,TSLA US Equity,87.033,80.652,77.517,71.682
2025-05-19,TSLA US Equity,86.906,80.733,77.393,71.707
2025-05-20,TSLA US Equity,84.707,80.741,77.164,71.59
2025-05-21,TSLA US Equity,61.957,80.759,77.269,71.624
2025-05-22,TSLA US Equity,56.471,80.795,77.284,71.619
2025-05-23,TSLA US Equity,56.57,79.634,77.101,71.585
2025-05-27,TSLA US Equity,58.965,80.325,77.578,71.854
2025-05-28,TSLA US Equity,59.592,80.179,77.581,71.819
2025-05-29,TSLA US Equity,56.436,80.183,77.536,71.782
2025-05-30,TSLA US Equity,58.073,80.303,77.551,71.876
2025-06-02,TSLA US Equity,54.215,80.313,77.168,71.879
2025-06-03,TSLA US Equity,53.423,80.294,77.172,71.859
2025-06-04,TSLA US Equity,53.904,80.424,77.22,71.693
2025-06-05,TSLA US Equity,72.242,84.501,79.926,73.284
2025-06-06,TSLA US Equity,67.46,84.707,80.115,73.265
2025-06-09,TSLA US Equity,68.696,84.93,80.142,73.331
2025-06-10,TSLA US Equity,70.283,85.479,80.069,73.506
2025-06-11,TSLA US Equity,69.289,85.031,79.864,73.504
2025-06-12,TSLA US Equity,69.717,85.004,78.951,73.536
2025-06-13,TSLA US Equity,69.619,84.876,79.012,73.553
2025-06-16,TSLA US Equity,69.07,84.894,78.887,73.548
2025-06-17,TSLA US Equity,70.059,84.957,78.996,73.661
2025-06-18,TSLA US Equity,70.166,84.87,78.292,73.677
2025-06-20,TSLA US Equity,69.734,84.134,78.263,73.663
2025-06-23,TSLA US Equity,72.229,85.124,78.865,74.062
2025-06-24,TSLA US Equity,70.269,84.673,78.791,74.072
2025-06-25,TSLA US Equity,69.821,84.924,78.845,74.158
2025-06-26,TSLA US Equity,68.683,84.925,78.322,74.076
2025-06-27,TSLA US Equity,68.6,84.866,77.406,74.033
2025-06-30,TSLA US Equity,68.403,84.875,77.443,74.014
2025-07-01,TSLA US Equity,69.905,84.994,77.618,74.066
2025-07-02,TSLA US Equity,71.642,85.342,77.978,74.197
2025-07-03,TSLA US Equity,71.249,84.004,77.978,74.17
2025-07-07,TSLA US Equity,73.773,84.586,78.55,74.522
2025-07-08,TSLA US Equity,73.974,84.444,78.554,74.529
2025-07-09,TSLA US Equity,70.563,84.199,77.651,74.495
2025-07-10,TSLA US Equity,72.257,84.413,77.851,74.49
2025-07-11,TSLA US Equity,72.378,84.051,77.728,74.496
2025-07-14,TSLA US Equity,71.932,83.964,77.752,74.501
2025-07-15,TSLA US Equity,72.064,83.421,77.742,74.31
2025-07-16,TSLA US Equity,72.92,83.602,77.93,73.761
2025-07-17,TSLA US Equity,72.184,78.303,77.913,73.501
2025-07-18,TSLA US Equity,55.146,78.237,78.004,73.538
2024-01-02,UNH US Equity,18.223,16.648,19.19,21.366
2024-01-03,UNH US Equity,18.261,16.661,16.274,21.362
2024-01-04,UNH US Equity,18.187,16.674,16.258,21.325
2024-01-05,UNH US Equity,18.592,16.894,15.741,21.378
2024-01-08,UNH US Equity,18.484,16.888,15.712,21.364
2024-01-09,UNH US Equity,18.434,15.968,15.718,21.366
2024-01-10,UNH US Equity,18.364,15.971,15.709,21.356
2024-01-11,UNH US Equity,18.125,15.914,15.707,21.357
2024-01-12,UNH US Equity,18.031,16.963,16.513,21.632
2024-01-16,UNH US Equity,17.855,16.779,16.505,21.524
2024-01-17,UNH US Equity,18.238,16.796,16.561,21.372
2024-01-18,UNH US Equity,18.704,17.048,16.732,21.233
2024-01-19,UNH US Equity,19.913,17.613,17.114,21.384
2024-01-22,UNH US Equity,20.935,17.88,17.326,21.463
2024-01-23,UNH US Equity,20.994,17.853,17.341,21.452
2024-01-24,UNH US Equity,20.825,17.847,17.354,21.404
2024-01-25,UNH US Equity,23.552,19.111,18.302,21.763
2024-01-26,UNH US Equity,24.402,19.296,18.385,21.817
2024-01-29,UNH US Equity,23.257,18.884,18.335,21.798
2024-01-30,UNH US Equity,23.226,18.633,18.304,21.719
2024-01-31,UNH US Equity,23.723,18.758,18.452,21.712
2024-02-01,UNH US Equity,23.82,18.769,18.454,21.727
2024-02-02,UNH US Equity,23.479,18.727,18.456,21.734
2024-02-05,UNH US Equity,23.704,18.88,18.537,21.751
2024-02-06,UNH US Equity,24.201,18.938,18.651,21.803
2024-02-07,UNH US Equity,24.767,19.047,18.59,21.868
2024-02-08,UNH US Equity,24.716,18.731,18.546,21.827
2024-02-09,UNH US Equity,24.701,18.661,18.553,21.83
2024-02-12,UNH US Equity,24.679,18.659,18.48,21.661
2024-02-13,UNH US Equity,23.456,18.568,18.459,21.657
2024-02-14,UNH US Equity,23.378,18.348,18.453,20.959
2024-02-15,UNH US Equity,23.424,18.387,18.481,20.97
2024-02-16,UNH US Equity,23.071,18.374,18.472,20.96
2024-02-20,UNH US Equity,23.07,18.375,18.469,20.958
2024-02-21,UNH US Equity,23.045,18.371,18.464,20.919
2024-02-22,UNH US Equity,23.228,17.875,17.899,20.93
2024-02-23,UNH US Equity,23.196,17.873,17.898,20.86
2024-02-26,UNH US Equity,20.783,17.878,17.863,20.862
2024-02-27,UNH US Equity,21.876,18.293,18.157,20.984
2024-02-28,UNH US Equity,23.281,18.929,18.557,21.197
2024-02-29,UNH US Equity,22.96,18.938,18.569,21.203
2024-03-01,UNH US Equity,21.889,18.91,18.606,21.085
2024-03-04,UNH US Equity,21.454,19.041,18.754,21.085
2024-03-05,UNH US Equity,21.863,19.174,18.948,21.158
2024-03-06,UNH US Equity,21.864,19.171,18.912,21.15
2024-03-07,UNH US Equity,19.194,19.297,18.987,21.138
2024-03-08,UNH US Equity,18.108,19.21,18.998,21.142
2024-03-11,UNH US Equity,19.917,19.669,19.317,21.246
2024-03-12,UNH US Equity,19.92,19.64,18.999,21.246
2024-03-13,UNH US Equity,19.213,19.574,18.808,21.242
2024-03-14,UNH US Equity,19.103,19.522,18.751,21.242
2024-03-15,UNH US Equity,19.032,19.514,18.718,21.24
2024-03-18,UNH US Equity,18.711,19.484,18.7,21.204
2024-03-19,UNH US Equity,18.528,19.627,18.794,21.23
2024-03-20,UNH US Equity,17.69,19.613,18.701,21.194
2024-03-21,UNH US Equity,17.692,19.606,18.638,21.177
2024-03-22,UNH US Equity,17.69,19.6,18.389,21.168
2024-03-25,UNH US Equity,17.799,19.636,18.374,21.186
2024-03-26,UNH US Equity,18.382,19.782,18.479,21.225
2024-03-27,UNH US Equity,18.401,19.778,18.405,21.18
2024-03-28,UNH US Equity,18.244,19.767,18.241,21.175
2024-04-01,UNH US Equity,18.386,19.83,18.288,21.142
2024-04-02,UNH US Equity,26.641,22.715,20.723,22.163
2024-04-03,UNH US Equity,26.684,22.675,20.734,22.146
2024-04-04,UNH US Equity,26.414,22.669,20.763,22.135
2024-04-05,UNH US Equity,26.401,22.661,20.365,22.097
2024-04-08,UNH US Equity,26.451,22.657,20.367,22.061
2024-04-09,UNH US Equity,26.117,22.674,20.414,21.991
2024-04-10,UNH US Equity,25.432,22.106,20.626,22.056
2024-04-11,UNH US Equity,25.78,22.239,20.759,22.121
2024-04-12,UNH US Equity,25.75,22.232,20.741,22.121
2024-04-15,UNH US Equity,26.033,22.399,20.833,21.705
2024-04-16,UNH US Equity,30.107,24.177,22.188,22.305
2024-04-17,UNH US Equity,30.792,24.497,22.375,22.176
2024-04-18,UNH US Equity,31.771,25.044,22.808,22.36
2024-04-19,UNH US Equity,32.03,25.156,22.918,22.413
2024-04-22,UNH US Equity,31.747,25.351,23.045,22.472
2024-04-23,UNH US Equity,31.901,25.368,23.029,22.495
2024-04-24,UNH US Equity,31.9,24.977,23.013,22.474
2024-04-25,UNH US Equity,32.148,25.083,23.067,22.345
2024-04-26,UNH US Equity,32.142,25.055,23.033,22.311
2024-04-29,UNH US Equity,32.297,25.131,23.09,22.347
2024-04-30,UNH US Equity,32.216,25.063,23.1,22.066
2024-05-01,UNH US Equity,32.21,25.023,23.101,22.065
2024-05-02,UNH US Equity,32.664,25.23,23.26,22.127
2024-05-03,UNH US Equity,32.649,25.23,23.249,22.102
2024-05-06,UNH US Equity,32.552,25.222,23.254,22.097
2024-05-07,UNH US Equity,32.555,25.321,23.341,22.059
2024-05-08,UNH US Equity,32.575,25.328,23.348,22.009
2024-05-09,UNH US Equity,32.632,25.008,23.375,22.02
2024-05-10,UNH US Equity,32.593,25.074,23.422,22.037
2024-05-13,UNH US Equity,24.864,25.047,23.422,22.032
2024-05-14,UNH US Equity,24.864,24.941,23.396,22.021
2024-05-15,UNH US Equity,24.53,24.974,23.392,22.027
2024-05-16,UNH US Equity,24.517,24.999,23.399,21.993
2024-05-17,UNH US Equity,24.49,25.025,23.403,21.998
2024-05-20,UNH US Equity,25.116,25.127,23.48,22.041
2024-05-21,UNH US Equity,23.953,24.529,23.505,22.073
2024-05-22,UNH US Equity,22.985,24.527,22.983,22.076
2024-05-23,UNH US Equity,23.14,24.498,22.967,22.089
2024-05-24,UNH US Equity,23.915,24.505,23.091,22.136
2024-05-28,UNH US Equity,19.434,24.173,23.114,22.104
2024-05-29,UNH US Equity,22.095,24.832,23.774,22.414
2024-05-30,UNH US Equity,20.284,24.832,23.786,22.393
2024-05-31,UNH US Equity,21.501,25.307,24.168,22.569
2024-06-03,UNH US Equity,20.661,24.403,24.131,22.569
2024-06-04,UNH US Equity,20.894,24.325,24.25,22.624
2024-06-05,UNH US Equity,20.969,24.334,24.237,22.628
2024-06-06,UNH US Equity,20.641,24.335,23.913,22.619
2024-06-07,UNH US Equity,21.756,24.478,24.123,22.721
2024-06-10,UNH US Equity,21.562,24.483,24.133,22.734
2024-06-11,UNH US Equity,21.277,24.463,24.129,22.684
2024-06-12,UNH US Equity,21.387,24.366,24.04,22.656
2024-06-13,UNH US Equity,20.844,24.267,24.047,22.64
2024-06-14,UNH US Equity,20.841,24.084,24.046,22.639
2024-06-17,UNH US Equity,21.369,24.227,24.157,22.592
2024-06-18,UNH US Equity,21.491,24.379,24.261,22.628
2024-06-20,UNH US Equity,21.575,24.418,24.279,22.577
2024-06-21,UNH US Equity,21.411,24.424,24.278,22.57
2024-06-24,UNH US Equity,21.659,24.576,24.111,22.621
2024-06-25,UNH US Equity,21.852,24.601,24.145,22.647
2024-06-26,UNH US Equity,21.774,24.598,24.121,21.65
2024-06-27,UNH US Equity,21.699,24.618,24.048,21.616
2024-06-28,UNH US Equity,25.919,25.873,25.018,22.034
2024-07-01,UNH US Equity,27.153,26.29,25.367,22.109
2024-07-02,UNH US Equity,27.019,26.323,25.394,22.066
2024-07-03,UNH US Equity,27.077,26.465,25.498,22.128
2024-07-05,UNH US Equity,27.075,26.193,25.011,22.127
2024-07-08,UNH US Equity,27.04,25.701,25.009,22.124
2024-07-09,UNH US Equity,26.718,25.67,24.966,22.12
2024-07-10,UNH US Equity,27.185,25.809,24.997,22.124
2024-07-11,UNH US Equity,24.53,25.683,24.743,22.13
2024-07-12,UNH US Equity,24.696,25.58,24.678,22.157
2024-07-15,UNH US Equity,23.419,25.602,24.692,22.161
2024-07-16,UNH US Equity,29.818,27.639,26.378,22.987
2024-07-17,UNH US Equity,31.957,28.533,26.457,23.381
2024-07-18,UNH US Equity,32.414,28.388,26.432,23.374
2024-07-19,UNH US Equity,32.362,28.388,26.431,23.373
2024-07-22,UNH US Equity,31.702,28.475,26.498,23.408
2024-07-23,UNH US Equity,31.851,28.511,26.426,23.283
2024-07-24,UNH US Equity,31.884,28.538,26.415,23.278
2024-07-25,UNH US Equity,31.747,28.496,26.404,22.218
2024-07-26,UNH US Equity,31.979,28.566,26.425,22.272
2024-07-29,UNH US Equity,32.084,28.59,26.356,22.05
2024-07-30,UNH US Equity,31.635,28.684,26.354,22.099
2024-07-31,UNH US Equity,30.921,28.673,26.355,22.099
2024-08-01,UNH US Equity,31.13,28.648,26.365,22.105
2024-08-02,UNH US Equity,31.754,28.968,26.698,22.291
2024-08-05,UNH US Equity,33.936,29.625,27.203,22.559
2024-08-06,UNH US Equity,33.649,29.634,27.208,22.553
2024-08-07,UNH US Equity,33.716,29.581,27.198,22.549
2024-08-08,UNH US Equity,33.751,27.129,27.198,22.543
2024-08-09,UNH US Equity,31.728,27.26,27.276,22.576
2024-08-12,UNH US Equity,30.184,27.231,27.324,22.601
2024-08-13,UNH US Equity,30.358,27.324,27.389,22.653
2024-08-14,UNH US Equity,29.617,27.346,27.419,22.671
2024-08-15,UNH US Equity,29.525,27.334,27.411,22.666
2024-08-16,UNH US Equity,29.642,27.042,27.19,22.617
2024-08-19,UNH US Equity,29.664,26.786,26.796,22.595
2024-08-20,UNH US Equity,29.429,26.743,26.75,22.582
2024-08-21,UNH US Equity,29.56,26.701,26.726,22.586
2024-08-22,UNH US Equity,29.432,25.383,26.603,22.571
2024-08-23,UNH US Equity,29.466,25.206,26.467,22.584
2024-08-26,UNH US Equity,23.196,24.775,26.466,22.57
2024-08-27,UNH US Equity,19.363,24.657,26.415,22.56
2024-08-28,UNH US Equity,18.671,24.369,26.398,22.472
2024-08-29,UNH US Equity,18.703,24.281,26.154,22.461
2024-08-30,UNH US Equity,18.264,24.293,26.16,22.462
2024-09-03,UNH US Equity,18.417,24.306,26.218,22.473
2024-09-04,UNH US Equity,18.419,24.334,26.241,22.479
2024-09-05,UNH US Equity,19.108,24.366,26.349,22.528
2024-09-06,UNH US Equity,18.484,24.26,26.313,22.529
2024-09-09,UNH US Equity,18.465,24.288,26.277,22.532
2024-09-10,UNH US Equity,17.987,24.156,26.296,22.544
2024-09-11,UNH US Equity,18.687,24.341,26.401,22.601
2024-09-12,UNH US Equity,18.597,24.35,26.397,22.378
2024-09-13,UNH US Equity,16.651,24.312,26.383,22.397
2024-09-16,UNH US Equity,13.115,24.376,26.372,22.4
2024-09-17,UNH US Equity,14.421,24.615,26.548,22.472
2024-09-18,UNH US Equity,14.398,24.562,26.551,22.42
2024-09-19,UNH US Equity,14.552,24.589,26.52,22.412
2024-09-20,UNH US Equity,13.967,24.599,24.52,22.413
2024-09-23,UNH US Equity,13.61,24.588,24.528,22.416
2024-09-24,UNH US Equity,12.8,24.568,24.47,22.417
2024-09-25,UNH US Equity,12.485,24.551,24.469,22.406
2024-09-26,UNH US Equity,12.506,24.418,24.478,22.401
2024-09-27,UNH US Equity,13.007,24.418,24.508,22.43
2024-09-30,UNH US Equity,13.071,24.408,24.265,22.402
2024-10-01,UNH US Equity,13.064,24.355,24.075,22.286
2024-10-02,UNH US Equity,13.741,24.264,24.12,22.266
2024-10-03,UNH US Equity,13.741,24.196,24.055,22.247
2024-10-04,UNH US Equity,13.478,23.192,22.954,22.236
2024-10-07,UNH US Equity,13.993,23.292,22.876,22.254
2024-10-08,UNH US Equity,14.024,22.874,22.516,22.254
2024-10-09,UNH US Equity,14.888,23.008,22.523,22.279
2024-10-10,UNH US Equity,15.164,22.931,22.34,22.269
2024-10-11,UNH US Equity,15.142,22.904,22.269,22.18
2024-10-14,UNH US Equity,14.98,22.958,22.323,22.185
2024-10-15,UNH US Equity,29.322,27.016,25.654,23.773
2024-10-16,UNH US Equity,30.378,27.332,25.933,23.896
2024-10-17,UNH US Equity,30.444,27.396,25.896,23.86
2024-10-18,UNH US Equity,30.527,27.374,25.843,23.866
2024-10-21,UNH US Equity,30.415,27.349,25.844,23.863
2024-10-22,UNH US Equity,30.109,27.358,25.73,23.865
2024-10-23,UNH US Equity,30.203,27.254,25.774,23.883
2024-10-24,UNH US Equity,30.033,27.106,25.798,23.753
2024-10-25,UNH US Equity,30.066,27.103,25.748,23.76
2024-10-28,UNH US Equity,29.567,27.085,25.743,23.759
2024-10-29,UNH US Equity,29.551,27.013,25.741,23.765
2024-10-30,UNH US Equity,29.518,26.923,25.694,23.75
2024-10-31,UNH US Equity,29.524,26.919,25.692,23.735
2024-11-01,UNH US Equity,29.571,26.921,25.696,23.716
2024-11-04,UNH US Equity,29.983,26.014,25.82,23.774
2024-11-05,UNH US Equity,30.43,25.618,25.908,23.81
2024-11-06,UNH US Equity,34.104,26.962,26.941,24.343
2024-11-07,UNH US Equity,34.183,26.845,26.917,24.372
2024-11-08,UNH US Equity,34.489,26.938,26.969,24.409
2024-11-11,UNH US Equity,34.693,27.024,27.034,24.433
2024-11-12,UNH US Equity,34.927,27.23,27.132,24.484
2024-11-13,UNH US Equity,35.242,27.253,27.097,24.517
2024-11-14,UNH US Equity,35.842,27.531,27.262,24.592
2024-11-15,UNH US Equity,35.616,27.454,26.615,24.588
2024-11-18,UNH US Equity,35.627,27.454,26.603,24.581
2024-11-19,UNH US Equity,35.869,25.606,26.533,24.679
2024-11-20,UNH US Equity,37.754,25.434,27.138,24.993
2024-11-21,UNH US Equity,37.786,25.298,27.069,24.996
2024-11-22,UNH US Equity,37.73,25.377,27.117,25.022
